dataset,model,policy_type,threshold_or_band,precision,recall,specificity,f1,roc_auc,pr_auc,brier,ece,tn,fp,fn,tp,expected_cost,eligible_basic,eligible_strict,failed_criteria,rank_basic,rank_strict,winner_basic,winner_strict,decision_comment,source_file,source_comment,failed_criteria_basic,failed_criteria_strict
taiwan,Best CatBoost,precision_constraint:I_fp_budget_1750,threshold=0.160,0.3653504091070793,0.7739261492087415,0.6182323988872245,0.4963750604156597,0.7853434511554537,0.5639167825429635,0.133690712785661,0.0077638887959482,2889,1784,300,1027,3284.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,precision_constrained_test_results_taiwan.csv,"balanced FP reduction with tolerable recall loss; FP delta=-198, precision delta=0.0139, recall delta=-0.0354, cost delta=37; selected on validation.",precision<0.4,precision<0.45
taiwan,CatBoost::catboost_class_weight_pos_3,imbalance_training:sigmoid:cost_optimal_FN5_FP1,threshold=0.160,0.3754215061820907,0.7550866616428034,0.6432698480633426,0.5015015015015015,0.7831872913566059,0.5638330803548723,0.1343947231826908,0.0134054108149912,3006,1667,325,1002,3292.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,CatBoost::catboost_class_weight_pos_2,imbalance_training:sigmoid:specificity_0_65,threshold=0.165,0.3847962382445141,0.7400150715900528,0.6640273913973893,0.5063160608404228,0.7848663561504132,0.5657364661000575,0.1341440182359731,0.0115450006144766,3103,1570,345,982,3295.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=2; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_baseline,imbalance_training:sigmoid:cost_optimal_FN5_FP1,threshold=0.180,0.3781832003040669,0.7498116051243406,0.6499037021185534,0.50277918140475,0.7785942944372028,0.5567928574197627,0.1356935218151835,0.0105408182885294,3037,1636,332,995,3296.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,baseline LightGBM; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_1,imbalance_training:sigmoid:cost_optimal_FN5_FP1,threshold=0.180,0.3781832003040669,0.7498116051243406,0.6499037021185534,0.50277918140475,0.7785942944372028,0.5567928574197627,0.1356935218151835,0.0105408182885294,3037,1636,332,995,3296.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=1; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_1.5,imbalance_training:isotonic:cost_optimal_FN5_FP1,threshold=0.175,0.3796402602372751,0.747550866616428,0.653113631500107,0.5035532994923858,0.7781741250825865,0.5308030972376593,0.1360499354335005,0.0095806116370736,3052,1621,335,992,3296.0,False,False,precision<0.4; pr_auc<0.54,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=1.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4; pr_auc<0.54,precision<0.45; pr_auc<0.54
taiwan,LightGBM::lightgbm_scale_pos_weight_1.5,imbalance_training:isotonic:specificity_0_65,threshold=0.175,0.3796402602372751,0.747550866616428,0.653113631500107,0.5035532994923858,0.7781741250825865,0.5308030972376593,0.1360499354335005,0.0095806116370736,3052,1621,335,992,3296.0,False,False,precision<0.4; pr_auc<0.54,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=1.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4; pr_auc<0.54,precision<0.45; pr_auc<0.54
taiwan,XGBoost::xgboost_scale_pos_weight_2,imbalance_training:sigmoid:cost_optimal_FN5_FP1,threshold=0.155,0.3565336062777209,0.787490580256217,0.5964048790926599,0.4908407703147017,0.7827266451230763,0.561783606331061,0.1345611969480564,0.0119252613782307,2787,1886,282,1045,3296.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2; Calibration improves validation Brier and ECE.; No clear operational improvement over baseline CatBoost.,precision<0.4,precision<0.45; specificity<0.6
taiwan,LightGBM::lightgbm_scale_pos_weight_1.5,imbalance_training:sigmoid:cost_optimal_FN5_FP1,threshold=0.180,0.3783783783783784,0.7490580256217031,0.6505456879948641,0.5027819929185635,0.7795704161426308,0.5562392112765332,0.1356158476140904,0.0094137027011882,3040,1633,333,994,3298.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=1.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,CatBoost::catboost_class_weight_pos_4,imbalance_training:sigmoid:specificity_0_65,threshold=0.165,0.3781416603198781,0.7483044461190655,0.6505456879948641,0.5024032380470528,0.7817122235820232,0.5621287026739918,0.134547281521838,0.0112858442193325,3040,1633,334,993,3303.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=4; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,CatBoost::catboost_class_weight_pos_2,imbalance_training:uncalibrated:specificity_0_65,threshold=0.270,0.3814313346228239,0.7430293896006028,0.6578215279263856,0.5040899795501023,0.7848663561504132,0.5657364661000575,0.14574936170875,0.0987027654322339,3074,1599,341,986,3304.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=2; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_2,imbalance_training:isotonic:cost_optimal_FN5_FP1,threshold=0.195,0.3745318352059925,0.7535795026375283,0.6426278621870319,0.5003752814610958,0.7828410608425543,0.5424150280852518,0.1347615987568765,0.0085306002520571,3003,1670,327,1000,3305.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_3.5,imbalance_training:uncalibrated:precision_0_40,threshold=0.375,0.3994964330675619,0.7174076865109269,0.693772736999786,0.5132075471698113,0.7766913167096458,0.553542013148044,0.1654375767503664,0.1440997805714843,3242,1431,375,952,3306.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=3.5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_3.5,imbalance_training:uncalibrated:specificity_0_65,threshold=0.375,0.3994964330675619,0.7174076865109269,0.693772736999786,0.5132075471698113,0.7766913167096458,0.553542013148044,0.1654375767503664,0.1440997805714843,3242,1431,375,952,3306.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=3.5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_3.5,imbalance_training:sigmoid:specificity_0_65,threshold=0.200,0.3977509371095377,0.7196684250188395,0.6905628076182324,0.5123390557939914,0.7766913167096458,0.553542013148044,0.136213659451989,0.0113287244411339,3227,1446,372,955,3306.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=3.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_3.5,imbalance_training:isotonic:precision_0_40,threshold=0.215,0.3994964330675619,0.7174076865109269,0.693772736999786,0.5132075471698113,0.7751069936144901,0.5312988096853148,0.1367056708952432,0.0108558934990673,3242,1431,375,952,3306.0,False,False,precision<0.4; pr_auc<0.54,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=3.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4; pr_auc<0.54,precision<0.45; pr_auc<0.54
taiwan,LightGBM::lightgbm_scale_pos_weight_3.5,imbalance_training:isotonic:specificity_0_65,threshold=0.200,0.3977509371095377,0.7196684250188395,0.6905628076182324,0.5123390557939914,0.7751069936144901,0.5312988096853148,0.1367056708952432,0.0108558934990673,3227,1446,372,955,3306.0,False,False,precision<0.4; pr_auc<0.54,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=3.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4; pr_auc<0.54,precision<0.45; pr_auc<0.54
taiwan,SCRE-Pareto,current_threshold:cost_optimal_current,threshold=0.160,0.3599303135888502,0.7784476262245666,0.606890648405735,0.4922563736001906,0.7838847515211484,0.5661401114278397,0.1340166575484842,0.0112687581693097,2836,1837,294,1033,3307.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,current_threshold_baseline_taiwan.csv,frozen final test row read from existing result table; SCRE weights/objective/threshold selected on validation only,precision<0.4,precision<0.45
taiwan,SCRE-Pareto,current_threshold:operational_current,threshold=0.160,0.3599303135888502,0.7784476262245666,0.606890648405735,0.4922563736001906,0.7838847515211484,0.5661401114278397,0.1340166575484842,0.0112687581693097,2836,1837,294,1033,3307.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,current_threshold_baseline_taiwan.csv,"threshold-only anchor from manual-review revision; manual band also uses low=0.14, high=0.25, selected on validation; SCRE weights/objective/threshold selected on validation only",precision<0.4,precision<0.45
taiwan,SCRE-Pareto,current_threshold:scre_saved_threshold,threshold=0.160,0.3599303135888502,0.7784476262245666,0.606890648405735,0.4922563736001906,0.7838847515211484,0.5661401114278397,0.1340166575484842,0.0112687581693097,2836,1837,294,1033,3307.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,current_threshold_baseline_taiwan.csv,saved SCRE-Pareto threshold from scre_pareto joblib bundle; SCRE weights/objective/threshold selected on validation only,precision<0.4,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_2_5,imbalance_training:uncalibrated:specificity_0_65,threshold=0.315,0.3766086298258895,0.7498116051243406,0.647549753905414,0.5013857394809775,0.7825756228238638,0.5631724895846492,0.1551029687741119,0.1298231390331251,3026,1647,332,995,3307.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2.5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_2_5,imbalance_training:isotonic:cost_optimal_FN5_FP1,threshold=0.180,0.3636686811233559,0.7709118311981914,0.6169484271346031,0.4942028985507246,0.7808549523138826,0.5434676948143063,0.1349077860763149,0.0106594290560496,2883,1790,304,1023,3310.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_baseline,imbalance_training:sigmoid:specificity_0_65,threshold=0.190,0.390076643807987,0.7287113790504898,0.6764391183393965,0.5081450341565948,0.7785942944372028,0.5567928574197627,0.1356935218151835,0.0105408182885294,3161,1512,360,967,3312.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,baseline LightGBM; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_1,imbalance_training:sigmoid:specificity_0_65,threshold=0.190,0.390076643807987,0.7287113790504898,0.6764391183393965,0.5081450341565948,0.7785942944372028,0.5567928574197627,0.1356935218151835,0.0105408182885294,3161,1512,360,967,3312.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=1; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,SCRE-Optimized,current_threshold:cost_optimal_current,threshold=0.160,0.3601117708697171,0.7769404672192917,0.6079606248662529,0.4921241050119331,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,2841,1832,296,1031,3312.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,current_threshold_baseline_taiwan.csv,frozen final test row read from existing result table; SCRE weights/objective/threshold selected on validation only,precision<0.4,precision<0.45
taiwan,SCRE-Optimized,current_threshold:operational_current,threshold=0.160,0.3601117708697171,0.7769404672192917,0.6079606248662529,0.4921241050119331,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,2841,1832,296,1031,3312.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,current_threshold_baseline_taiwan.csv,"threshold-only anchor from manual-review revision; manual band also uses low=0.15, high=0.29, selected on validation; SCRE weights/objective/threshold selected on validation only",precision<0.4,precision<0.45
taiwan,SCRE-Optimized,current_threshold:scre_saved_threshold,threshold=0.160,0.3601117708697171,0.7769404672192917,0.6079606248662529,0.4921241050119331,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,2841,1832,296,1031,3312.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,current_threshold_baseline_taiwan.csv,saved SCRE-Optimized threshold from scre_optimized joblib bundle; SCRE weights/objective/threshold selected on validation only,precision<0.4,precision<0.45
taiwan,SCRE-Optimized,precision_constraint:A_min_precision_0_35,threshold=0.160,0.3601117708697171,0.7769404672192917,0.6079606248662529,0.4921241050119331,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,2841,1832,296,1031,3312.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,precision_constrained_test_results_taiwan.csv,"constraint keeps or improves FN5/FP1 cost; FP delta=0, precision delta=0.0000, recall delta=0.0000, cost delta=0; selected on validation.",precision<0.4,precision<0.45
taiwan,SCRE-Optimized,precision_constraint:E_min_specificity_0_60,threshold=0.160,0.3601117708697171,0.7769404672192917,0.6079606248662529,0.4921241050119331,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,2841,1832,296,1031,3312.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,precision_constrained_test_results_taiwan.csv,"constraint keeps or improves FN5/FP1 cost; FP delta=0, precision delta=0.0000, recall delta=0.0000, cost delta=0; selected on validation.",precision<0.4,precision<0.45
taiwan,SCRE-Optimized,precision_constraint:H_fp_budget_2000,threshold=0.160,0.3601117708697171,0.7769404672192917,0.6079606248662529,0.4921241050119331,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,2841,1832,296,1031,3312.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,precision_constrained_test_results_taiwan.csv,"constraint keeps or improves FN5/FP1 cost; FP delta=0, precision delta=0.0000, recall delta=0.0000, cost delta=0; selected on validation.",precision<0.4,precision<0.45
taiwan,SCRE-Optimized,cost_matrix:FN5_FP1,threshold=0.160,0.3601117708697171,0.7769404672192917,0.6079606248662529,0.4921241050119332,0.7846896124879075,0.5669357617133086,0.1337668360698752,0.0106719812128829,2841,1832,296,1031,3312.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,cost_matrix_sensitivity_taiwan.csv,Reference-like cost tradeoff; use alongside precision/specificity constraints.,precision<0.4,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_2,imbalance_training:sigmoid:precision_0_40,threshold=0.185,0.3967594515995014,0.7196684250188395,0.689278835865611,0.5115158007498661,0.7827266451230763,0.561783606331061,0.1345611969480564,0.0119252613782307,3221,1452,372,955,3312.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_2,imbalance_training:uncalibrated:cost_optimal_FN5_FP1,threshold=0.270,0.3743435858964741,0.7520723436322532,0.643055852771239,0.4998747808665163,0.7827266451230763,0.561783606331061,0.1460299809728748,0.095138617745911,3005,1668,329,998,3313.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_2,imbalance_training:uncalibrated:specificity_0_65,threshold=0.270,0.3743435858964741,0.7520723436322532,0.643055852771239,0.4998747808665163,0.7827266451230763,0.561783606331061,0.1460299809728748,0.095138617745911,3005,1668,329,998,3313.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_4,imbalance_training:sigmoid:cost_optimal_FN5_FP1,threshold=0.155,0.3522117962466488,0.7920120572720422,0.586347100363792,0.4875898863372767,0.7819599227294769,0.5630047228945264,0.1345267816812368,0.0116168409466323,2740,1933,276,1051,3313.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=4; Calibration improves validation Brier and ECE.; Weighting mainly increases recall and may worsen FP burden.,precision<0.4,precision<0.45; specificity<0.6
taiwan,XGBoost::xgboost_scale_pos_weight_4,imbalance_training:isotonic:cost_optimal_FN5_FP1,threshold=0.175,0.353596757852077,0.7889977392614921,0.5904130109137599,0.488339552238806,0.7806366029352027,0.5406605401577071,0.1346338996653695,0.0113003942740538,2759,1914,280,1047,3314.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=4; Calibration improves validation Brier and ECE.; No clear operational improvement over baseline CatBoost.,precision<0.4,precision<0.45; specificity<0.6
taiwan,XGBoost::xgboost_scale_pos_weight_2,imbalance_training:sigmoid:specificity_0_65,threshold=0.170,0.3759455370650529,0.7490580256217031,0.6469077680291033,0.5006295643414758,0.7827266451230763,0.561783606331061,0.1345611969480564,0.0119252613782307,3023,1650,333,994,3315.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_2_5,imbalance_training:uncalibrated:cost_optimal_FN5_FP1,threshold=0.300,0.3621908127208481,0.7724189902034665,0.6137384977530495,0.4931440942987731,0.7825756228238638,0.5631724895846492,0.1551029687741119,0.1298231390331251,2868,1805,302,1025,3315.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=2.5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_baseline,imbalance_training:uncalibrated:specificity_0_65,threshold=0.160,0.3806576402321083,0.7415222305953278,0.6573935373421784,0.5030674846625767,0.7785942944372028,0.5567928574197627,0.1363454323961647,0.0288197420089801,3072,1601,343,984,3316.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,baseline LightGBM; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_1,imbalance_training:uncalibrated:specificity_0_65,threshold=0.160,0.3806576402321083,0.7415222305953278,0.6573935373421784,0.5030674846625767,0.7785942944372028,0.5567928574197627,0.1363454323961647,0.0288197420089801,3072,1601,343,984,3316.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=1; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_1.5,imbalance_training:uncalibrated:cost_optimal_FN5_FP1,threshold=0.215,0.3836798744605728,0.7370007535795027,0.6638133961052857,0.5046439628482973,0.7795704161426308,0.5562392112765332,0.1390290443614718,0.0435327623947206,3102,1571,349,978,3316.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=1.5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_1.5,imbalance_training:uncalibrated:specificity_0_65,threshold=0.215,0.3836798744605728,0.7370007535795027,0.6638133961052857,0.5046439628482973,0.7795704161426308,0.5562392112765332,0.1390290443614718,0.0435327623947206,3102,1571,349,978,3316.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=1.5; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,CatBoost::catboost_class_weight_pos_4,imbalance_training:uncalibrated:specificity_0_65,threshold=0.420,0.3810077519379845,0.7407686510926903,0.6582495185105928,0.5031993857179421,0.7817122235820232,0.5621287026739918,0.1875058109419519,0.2162095710369689,3076,1597,344,983,3317.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=4; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,LightGBM::lightgbm_scale_pos_weight_1.5,imbalance_training:sigmoid:specificity_0_65,threshold=0.185,0.3830203442879499,0.7377543330821401,0.6625294243526643,0.5042492917847025,0.7795704161426308,0.5562392112765332,0.1356158476140904,0.0094137027011882,3096,1577,348,979,3317.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=1.5; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_3_5,imbalance_training:uncalibrated:cost_optimal_FN5_FP1,threshold=0.345,0.3465668727627725,0.8025621703089676,0.570297453456024,0.484090909090909,0.7808583388256641,0.5622854368895934,0.1750757032518017,0.1848190897035723,2665,2008,262,1065,3318.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=3.5; Reference uncalibrated probability.; Weighting mainly increases recall and may worsen FP burden.,precision<0.4,precision<0.45; specificity<0.6
taiwan,CatBoost::catboost_class_weight_pos_3,imbalance_training:uncalibrated:specificity_0_65,threshold=0.350,0.3776250477281405,0.7452901281085155,0.6511876738711748,0.5012671059300557,0.7831872913566059,0.5638330803548723,0.1661587467424007,0.1660489125967305,3043,1630,338,989,3320.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=3; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,XGBoost::xgboost_scale_pos_weight_4,imbalance_training:uncalibrated:cost_optimal_FN5_FP1,threshold=0.385,0.3528816986855409,0.7889977392614921,0.5891290391611385,0.487657196087564,0.7819599227294769,0.5630047228945264,0.1843173179968907,0.206805329015168,2753,1920,280,1047,3320.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,scale_pos_weight=4; Reference uncalibrated probability.; No clear operational improvement over baseline CatBoost.,precision<0.4,precision<0.45; specificity<0.6
taiwan,CatBoost::catboost_class_weight_pos_3,imbalance_training:sigmoid:specificity_0_65,threshold=0.165,0.3804179566563467,0.7407686510926903,0.6573935373421784,0.5026847353618,0.7831872913566059,0.5638330803548723,0.1343947231826908,0.0134054108149912,3072,1601,344,983,3321.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,custom class_weights positive_weight=3; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,XGBoost::xgboost_sample_weight_pos_2,imbalance_training:sigmoid:specificity_0_65,threshold=0.170,0.3749528479818936,0.7490580256217031,0.6454098009843784,0.4997486173956761,0.7809917835161055,0.5612551197991238,0.1346612358440934,0.0125171303481197,3016,1657,333,994,3322.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,sample_weight positive class=2; Calibration improves validation Brier and ECE.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
taiwan,CatBoost::catboost_auto_none,imbalance_training:uncalibrated:specificity_0_65,threshold=0.155,0.3734082397003745,0.7513187641296156,0.6419858763107211,0.4988741556167124,0.7846999332857179,0.5645652938868492,0.1341180612097842,0.0130564575085794,3000,1673,330,997,3323.0,False,False,precision<0.4,,,False,False,Not eligible: precision is below the minimum acceptable operational threshold.,imbalance_training_variants_taiwan.csv,auto_class_weights=None; Reference uncalibrated probability.; More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.,precision<0.4,precision<0.45
