dataset,model,policy_type,threshold_or_band,precision,recall,specificity,f1,roc_auc,pr_auc,brier,ece,tn,fp,fn,tp,expected_cost,eligible_basic,eligible_strict,failed_criteria,rank_basic,rank_strict,winner_basic,winner_strict,decision_comment,source_file,source_comment,failed_criteria_basic,failed_criteria_strict
heloc,Best Scorecard,manual_review_band:E_high_risk_precision_0_45,t_low=0.08; t_high=0.80,0.8724035608308606,0.2859922178988326,0.9545934530095037,0.4307692307692307,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,904,43,734,294,43.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8278; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best Scorecard,manual_review_band:F_high_risk_precision_0_50,t_low=0.08; t_high=0.80,0.8724035608308606,0.2859922178988326,0.9545934530095037,0.4307692307692307,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,904,43,734,294,43.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8278; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best Scorecard,manual_review_band:G_low_risk_default_rate_0_10,t_low=0.08; t_high=0.80,0.8724035608308606,0.2859922178988326,0.9545934530095037,0.4307692307692307,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,904,43,734,294,43.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8278; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best Scorecard,manual_review_band:H_low_risk_default_rate_0_08,t_low=0.08; t_high=0.80,0.8724035608308606,0.2859922178988326,0.9545934530095037,0.4307692307692307,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,904,43,734,294,43.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8278; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best Scorecard,manual_review_band:M_precision_0_45_low_default_0_10,t_low=0.08; t_high=0.80,0.8724035608308606,0.2859922178988326,0.9545934530095037,0.4307692307692307,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,904,43,734,294,43.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8278; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best CatBoost,manual_review_band:D_high_risk_precision_0_40,t_low=0.08; t_high=0.80,0.8770949720670391,0.3054474708171206,0.9535374868004224,0.453102453102453,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,903,44,714,314,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8111; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best CatBoost,manual_review_band:E_high_risk_precision_0_45,t_low=0.08; t_high=0.80,0.8770949720670391,0.3054474708171206,0.9535374868004224,0.453102453102453,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,903,44,714,314,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8111; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best CatBoost,manual_review_band:F_high_risk_precision_0_50,t_low=0.08; t_high=0.80,0.8770949720670391,0.3054474708171206,0.9535374868004224,0.453102453102453,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,903,44,714,314,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8111; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best CatBoost,manual_review_band:G_low_risk_default_rate_0_10,t_low=0.08; t_high=0.80,0.8770949720670391,0.3054474708171206,0.9535374868004224,0.453102453102453,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,903,44,714,314,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8111; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best CatBoost,manual_review_band:H_low_risk_default_rate_0_08,t_low=0.08; t_high=0.80,0.8770949720670391,0.3054474708171206,0.9535374868004224,0.453102453102453,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,903,44,714,314,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8111; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best CatBoost,manual_review_band:M_precision_0_45_low_default_0_10,t_low=0.08; t_high=0.80,0.8770949720670391,0.3054474708171206,0.9535374868004224,0.453102453102453,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,903,44,714,314,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8111; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best XGBoost,manual_review_band:D_high_risk_precision_0_40,t_low=0.05; t_high=0.80,0.8777777777777778,0.3073929961089494,0.9535374868004224,0.4553314121037464,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,903,44,712,316,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8157; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best XGBoost,manual_review_band:E_high_risk_precision_0_45,t_low=0.05; t_high=0.80,0.8777777777777778,0.3073929961089494,0.9535374868004224,0.4553314121037464,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,903,44,712,316,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8157; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best XGBoost,manual_review_band:F_high_risk_precision_0_50,t_low=0.05; t_high=0.80,0.8777777777777778,0.3073929961089494,0.9535374868004224,0.4553314121037464,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,903,44,712,316,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8157; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best XGBoost,manual_review_band:G_low_risk_default_rate_0_10,t_low=0.05; t_high=0.80,0.8777777777777778,0.3073929961089494,0.9535374868004224,0.4553314121037464,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,903,44,712,316,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8157; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best XGBoost,manual_review_band:H_low_risk_default_rate_0_08,t_low=0.05; t_high=0.80,0.8777777777777778,0.3073929961089494,0.9535374868004224,0.4553314121037464,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,903,44,712,316,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8157; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best XGBoost,manual_review_band:M_precision_0_45_low_default_0_10,t_low=0.05; t_high=0.80,0.8777777777777778,0.3073929961089494,0.9535374868004224,0.4553314121037464,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,903,44,712,316,44.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.8157; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,SCRE-Pareto,manual_review_band:I_high_risk_recall_0_60,t_low=0.09; t_high=0.64,0.7997399219765929,0.5982490272373541,0.8373812038014784,0.6844741235392321,0.8055450552430572,0.8104075742041918,0.180072497474567,0.0276944558030183,793,154,413,615,154.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.6066; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,SCRE-Optimized,manual_review_band:I_high_risk_recall_0_60,t_low=0.15; t_high=0.62,0.7966321243523317,0.5982490272373541,0.8342133051742344,0.6833333333333333,0.8054618516798903,0.8130412263027302,0.1826624630703946,0.0461492617621134,790,157,413,615,157.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.6046; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best Scorecard,manual_review_band:I_high_risk_recall_0_60,t_low=0.08; t_high=0.63,0.7946768060836502,0.6099221789883269,0.8289334741288279,0.690148596587782,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,785,162,401,627,162.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.5990; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best CatBoost,manual_review_band:I_high_risk_recall_0_60,t_low=0.08; t_high=0.65,0.7902187902187903,0.5972762645914397,0.8278775079197466,0.6803324099722992,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,784,163,414,614,163.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.5990; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best XGBoost,manual_review_band:I_high_risk_recall_0_60,t_low=0.05; t_high=0.63,0.7884378843788438,0.6235408560311284,0.8183738120380147,0.6963606735469854,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,775,172,387,641,172.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.5863; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best Scorecard,manual_review_band:J_high_risk_recall_0_65,t_low=0.08; t_high=0.60,0.7841981132075472,0.646887159533074,0.8067581837381204,0.7089552238805971,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,764,183,363,665,183.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.5691; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,SCRE-Optimized,manual_review_band:J_high_risk_recall_0_65,t_low=0.15; t_high=0.59,0.7758620689655172,0.6566147859922179,0.7940865892291447,0.7112750263435195,0.8054618516798903,0.8130412263027302,0.1826624630703946,0.0461492617621134,752,195,353,675,195.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.5549; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,SCRE-Pareto,manual_review_band:J_high_risk_recall_0_65,t_low=0.09; t_high=0.60,0.7779043280182233,0.664396887159533,0.7940865892291447,0.7166841552990556,0.8055450552430572,0.8104075742041918,0.180072497474567,0.0276944558030183,752,195,345,683,195.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.5514; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best CatBoost,manual_review_band:J_high_risk_recall_0_65,t_low=0.08; t_high=0.60,0.776,0.6605058365758755,0.7930306230200633,0.7136100893326327,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,751,196,349,679,196.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.5494; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,Best XGBoost,manual_review_band:J_high_risk_recall_0_65,t_low=0.05; t_high=0.59,0.7664864864864865,0.6896887159533074,0.7719112988384371,0.726062467997952,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,731,216,319,709,216.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,"Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.5296; low_risk_default_rate=0.0000. Precision and FP improve, but manual-review workload needs operational review.",recall<0.9,recall<0.85
heloc,SCRE-Pareto,manual_review_band:C_manual_review_rate_0_30,t_low=0.12; t_high=0.34,0.6566091954022989,0.8891050583657587,0.4952481520591341,0.7553719008264463,0.8055450552430572,0.8104075742041918,0.180072497474567,0.0276944558030183,469,478,114,914,478.0,False,True,recall<0.9,,1.0,False,True,Strict winner: strongest operationally eligible policy under minimum acceptable criteria.,manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2795; low_risk_default_rate=0.0000. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,SCRE-Pareto,manual_review_band:N_review_0_30_precision_0_45_low_default_0_10,t_low=0.12; t_high=0.34,0.6566091954022989,0.8891050583657587,0.4952481520591341,0.7553719008264463,0.8055450552430572,0.8104075742041918,0.180072497474567,0.0276944558030183,469,478,114,914,478.0,False,True,recall<0.9,,2.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2795; low_risk_default_rate=0.0000. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,SCRE-Optimized,manual_review_band:C_manual_review_rate_0_30,t_low=0.22; t_high=0.43,0.7006472491909385,0.8424124513618677,0.6092925026399155,0.765017667844523,0.8054618516798903,0.8130412263027302,0.1826624630703946,0.0461492617621134,577,370,162,866,485.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2805; low_risk_default_rate=0.1243. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,recall<0.85
heloc,SCRE-Optimized,manual_review_band:N_review_0_30_precision_0_45_low_default_0_10,t_low=0.22; t_high=0.43,0.7006472491909385,0.8424124513618677,0.6092925026399155,0.765017667844523,0.8054618516798903,0.8130412263027302,0.1826624630703946,0.0461492617621134,577,370,162,866,485.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2805; low_risk_default_rate=0.1243. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,recall<0.85
heloc,Best CatBoost,manual_review_band:C_manual_review_rate_0_30,t_low=0.13; t_high=0.36,0.6760242792109257,0.8667315175097277,0.5491024287222809,0.7595907928388748,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,520,427,137,891,492.0,False,True,recall<0.9,,3.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2699; low_risk_default_rate=0.1048. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,Best CatBoost,manual_review_band:N_review_0_30_precision_0_45_low_default_0_10,t_low=0.13; t_high=0.36,0.6760242792109257,0.8667315175097277,0.5491024287222809,0.7595907928388748,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,520,427,137,891,492.0,False,True,recall<0.9,,4.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2699; low_risk_default_rate=0.1048. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,Best Scorecard,manual_review_band:C_manual_review_rate_0_30,t_low=0.16; t_high=0.39,0.6834249803613511,0.8463035019455253,0.5744456177402323,0.7561929595827901,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,544,403,158,870,498.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2699; low_risk_default_rate=0.1124. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,recall<0.85
heloc,Best Scorecard,manual_review_band:N_review_0_30_precision_0_45_low_default_0_10,t_low=0.16; t_high=0.39,0.6834249803613511,0.8463035019455253,0.5744456177402323,0.7561929595827901,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,544,403,158,870,498.0,False,False,recall<0.9,,,False,False,Not eligible: recall is too low for screening/default capture.,manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2699; low_risk_default_rate=0.1124. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,recall<0.85
heloc,Best XGBoost,manual_review_band:C_manual_review_rate_0_30,t_low=0.09; t_high=0.33,0.6585190510424155,0.8910505836575876,0.498416050686378,0.7573377428689541,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,472,475,112,916,510.0,False,True,recall<0.9,,5.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2754; low_risk_default_rate=0.1750. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,Best XGBoost,manual_review_band:N_review_0_30_precision_0_45_low_default_0_10,t_low=0.09; t_high=0.33,0.6585190510424155,0.8910505836575876,0.498416050686378,0.7573377428689541,0.8034243915867845,0.8049379257181238,0.1805361226302977,0.0204289726453994,472,475,112,916,510.0,False,True,recall<0.9,,6.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2754; low_risk_default_rate=0.1750. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,SCRE-Optimized,manual_review_band:B_manual_review_rate_0_25,t_low=0.22; t_high=0.40,0.6770280515542078,0.8686770428015564,0.5501583949313622,0.7609714529186196,0.8054618516798903,0.8130412263027302,0.1826624630703946,0.0461492617621134,521,426,135,893,541.0,False,True,recall<0.9,,7.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2385; low_risk_default_rate=0.1243. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,SCRE-Optimized,manual_review_band:K_review_0_25_precision_0_40,t_low=0.22; t_high=0.40,0.6770280515542078,0.8686770428015564,0.5501583949313622,0.7609714529186196,0.8054618516798903,0.8130412263027302,0.1826624630703946,0.0461492617621134,521,426,135,893,541.0,False,True,recall<0.9,,8.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2385; low_risk_default_rate=0.1243. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,SCRE-Optimized,manual_review_band:L_review_0_25_low_default_0_10,t_low=0.22; t_high=0.40,0.6770280515542078,0.8686770428015564,0.5501583949313622,0.7609714529186196,0.8054618516798903,0.8130412263027302,0.1826624630703946,0.0461492617621134,521,426,135,893,541.0,False,True,recall<0.9,,9.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2385; low_risk_default_rate=0.1243. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,SCRE-Pareto,manual_review_band:B_manual_review_rate_0_25,t_low=0.17; t_high=0.36,0.6644688644688644,0.882295719844358,0.5163674762407603,0.7580442958629335,0.8055450552430572,0.8104075742041918,0.180072497474567,0.0276944558030183,489,458,121,907,543.0,False,True,recall<0.9,,10.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2284; low_risk_default_rate=0.1069. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,SCRE-Pareto,manual_review_band:K_review_0_25_precision_0_40,t_low=0.17; t_high=0.36,0.6644688644688644,0.882295719844358,0.5163674762407603,0.7580442958629335,0.8055450552430572,0.8104075742041918,0.180072497474567,0.0276944558030183,489,458,121,907,543.0,False,True,recall<0.9,,11.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2284; low_risk_default_rate=0.1069. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,Best Scorecard,manual_review_band:B_manual_review_rate_0_25,t_low=0.16; t_high=0.34,0.6627565982404692,0.8793774319066148,0.5142555438225976,0.7558528428093646,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,487,460,124,904,555.0,False,True,recall<0.9,,13.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2238; low_risk_default_rate=0.1124. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,Best Scorecard,manual_review_band:K_review_0_25_precision_0_40,t_low=0.16; t_high=0.34,0.6627565982404692,0.8793774319066148,0.5142555438225976,0.7558528428093646,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,487,460,124,904,555.0,False,True,recall<0.9,,14.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2238; low_risk_default_rate=0.1124. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,Best Scorecard,manual_review_band:L_review_0_25_low_default_0_10,t_low=0.16; t_high=0.34,0.6627565982404692,0.8793774319066148,0.5142555438225976,0.7558528428093646,0.801480407101681,0.8038770280230678,0.1816523806088388,0.014207949481563,487,460,124,904,555.0,False,True,recall<0.9,,15.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2238; low_risk_default_rate=0.1124. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,Best CatBoost,manual_review_band:B_manual_review_rate_0_25,t_low=0.13; t_high=0.32,0.6515580736543909,0.8949416342412452,0.4804646251319958,0.7540983606557375,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,455,492,108,920,557.0,False,True,recall<0.9,,16.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2223; low_risk_default_rate=0.1048. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,Best CatBoost,manual_review_band:K_review_0_25_precision_0_40,t_low=0.13; t_high=0.32,0.6515580736543909,0.8949416342412452,0.4804646251319958,0.7540983606557375,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,455,492,108,920,557.0,False,True,recall<0.9,,17.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2223; low_risk_default_rate=0.1048. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,Best CatBoost,manual_review_band:L_review_0_25_low_default_0_10,t_low=0.13; t_high=0.32,0.6515580736543909,0.8949416342412452,0.4804646251319958,0.7540983606557375,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,455,492,108,920,557.0,False,True,recall<0.9,,18.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",manual_review_band_optimized_heloc.csv,Three-way policy; expected_cost is remaining auto-decision cost. manual_review_rate=0.2223; low_risk_default_rate=0.1048. More defensible screening policy: precision and FP improve with bounded review load.,recall<0.9,
heloc,Best CatBoost,cost_matrix:FN2_FP1,threshold=0.345,0.6679049034175334,0.8745136186770428,0.5279831045406547,0.7573715248525694,0.8040936153078122,0.8115982528808503,0.1802440277917598,0.0107832103485953,500,447,129,899,705.0,False,True,recall<0.9,,31.0,False,False,"Strict eligible; usable candidate, but not the lowest-cost ranked winner.",cost_matrix_sensitivity_heloc.csv,More conservative cost ratio; lower FP burden is prioritized.,recall<0.9,
