file_path,exists,source_stage,row_count,column_count,contains_validation_metrics,contains_test_metrics,contains_rank_or_winner,contains_audit_status,safe_for_main_report,safe_for_appendix,unsafe_reason,notes
outputs/models/calibrated/heloc/logistic_regression_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/majority_baseline_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/majority_baseline_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/majority_baseline_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/monotonic_lightgbm_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/monotonic_lightgbm_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/monotonic_lightgbm_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/monotonic_xgboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/monotonic_xgboost_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/monotonic_xgboost_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/optuna_best_xgboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/optuna_best_xgboost_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/optuna_best_xgboost_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/random_forest_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/random_forest_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/random_forest_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/smotenc_xgboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/smotenc_xgboost_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/smotenc_xgboost_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/woe_scorecard_logistic_regression_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/woe_scorecard_logistic_regression_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/woe_scorecard_logistic_regression_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/xgboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/xgboost_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/heloc/xgboost_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/catboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/catboost_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/catboost_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/class_weighted_lightgbm_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/class_weighted_lightgbm_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/class_weighted_lightgbm_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/class_weighted_logistic_regression_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/class_weighted_logistic_regression_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/class_weighted_logistic_regression_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/decision_tree_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/decision_tree_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/decision_tree_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/lightgbm_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/lightgbm_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/lightgbm_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/logistic_regression_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/logistic_regression_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/logistic_regression_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/majority_baseline_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/majority_baseline_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/majority_baseline_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/monotonic_lightgbm_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/monotonic_lightgbm_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/monotonic_lightgbm_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/monotonic_xgboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/monotonic_xgboost_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/monotonic_xgboost_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/optuna_best_catboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/optuna_best_catboost_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/optuna_best_catboost_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/optuna_best_lightgbm_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/optuna_best_lightgbm_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/optuna_best_lightgbm_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/random_forest_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/random_forest_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/random_forest_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/smotenc_xgboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/smotenc_xgboost_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/smotenc_xgboost_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/woe_scorecard_logistic_regression_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/woe_scorecard_logistic_regression_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/woe_scorecard_logistic_regression_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/xgboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/xgboost_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/calibrated/taiwan/xgboost_uncalibrated.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/external_validation_heloc/lightgbm_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/external_validation_heloc/logistic_regression_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/external_validation_heloc/monotonic_boosting_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/external_validation_heloc/scorecard_baseline_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/external_validation_heloc/scre_credit.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/external_validation_heloc/xgboost_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/final_model.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/final_model_calibrated_isotonic.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/final_model_calibrated_sigmoid.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/heloc_scre_credit.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/heloc_scre_credit_20260427T061543Z_06e3fce3.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/heloc_scre_credit_20260427T062407Z_d3d38dbb.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/heloc_scre_credit_20260427T070851Z_6f50835c.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/heloc_scre_credit_20260427T073746Z_4611280c.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/heloc_scre_credit_20260427T073847Z_bd56fcfc.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/lightgbm_no_resampling.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/monotonic/heloc/monotonic_lightgbm.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/monotonic/heloc/monotonic_xgboost.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/monotonic/taiwan/monotonic_lightgbm.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/monotonic/taiwan/monotonic_xgboost.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/scorecard/heloc/woe_scorecard_logistic_regression.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/scorecard/taiwan/woe_scorecard_logistic_regression.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/scre_credit_model.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/scre_credit_revised_variants.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/scre_optimized_heloc.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/scre_optimized_taiwan.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/scre_pareto_heloc.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/scre_pareto_taiwan.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/taiwan_scre_credit.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/taiwan_scre_credit_20260427T061537Z_ef829d39.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/taiwan_scre_credit_20260427T070845Z_f722372c.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/taiwan_scre_credit_20260427T073739Z_2427bdbc.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/taiwan_scre_credit_20260427T073841Z_8591fb01.joblib,True,Original SCRE,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/xgboost_no_resampling.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/models/xgboost_tuned_randomized_search.joblib,True,Unknown,,,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/ablation_faithfulness_details.csv,True,Explainability,100,15,False,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/ablation_results.csv,True,Unknown,10,38,True,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/ablation_shap_rank_correlations.csv,True,Explainability,2450,14,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/ablation_shap_stability_seed_results.csv,True,Explainability,3750,13,False,False,True,False,False,True,,Supporting or inventory artifact.
outputs/tables/ablation_shap_topk_frequency.csv,True,Explainability,75,15,False,False,True,False,False,True,,Supporting or inventory artifact.
outputs/tables/background_sensitivity_results.csv,True,Unknown,240,25,False,False,True,False,False,True,,Supporting or inventory artifact.
outputs/tables/baseline_model_comparison.csv,True,Unknown,5,14,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/baseline_results_heloc.csv,True,Unknown,12,28,True,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/baseline_results_taiwan.csv,True,Unknown,12,28,True,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/best_params.csv,True,Unknown,2,23,True,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/boosting_results_heloc.csv,True,Unknown,14,29,True,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/boosting_results_taiwan.csv,True,Unknown,14,29,True,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/bootstrap_confidence_intervals.csv,True,Unknown,60,11,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/calibration_results.csv,True,Calibration,3,14,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/calibration_results_heloc.csv,True,Calibration,42,34,True,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/calibration_results_taiwan.csv,True,Calibration,42,34,True,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/claim_control_matrix.csv,True,Unknown,12,7,False,False,False,False,False,True,Earlier pre-V2 result; use only with protocol caveat.,Supporting historical artifact.
outputs/tables/cv_oof_model_threshold_comparison.csv,True,Threshold,4,11,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/data_quality_report.json,True,Unknown,218,3,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/dataset_variable_description.csv,True,Unknown,10,3,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/default_rate_by_delay_count.csv,True,Unknown,7,3,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/default_rate_by_demographics.csv,True,Unknown,9,4,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/duplicate_split_overlap_audit.csv,True,Audit,6,10,False,False,False,True,False,True,,Supporting or inventory artifact.
outputs/tables/eda_summary.json,True,Unknown,9,4,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/enhanced_model_comparison.csv,True,Unknown,10,17,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/environment_versions.csv,True,Unknown,17,3,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/external_validation_heloc_faithfulness_group_results.csv,True,Explainability,5,19,False,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/external_validation_heloc_faithfulness_results.csv,True,Explainability,61,20,False,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/external_validation_heloc_results.csv,True,Unknown,12,31,True,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/external_validation_heloc_scre_metric_inputs.csv,True,Original SCRE,5,10,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/external_validation_heloc_scre_weights.csv,True,Original SCRE,5,19,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/external_validation_heloc_shap_rank_correlations.csv,True,Explainability,1225,14,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/external_validation_heloc_shap_stability_seed_results.csv,True,Explainability,400,13,False,False,True,False,False,True,,Supporting or inventory artifact.
outputs/tables/external_validation_heloc_shap_top_features.csv,True,Explainability,31,10,False,False,True,False,False,True,,Supporting or inventory artifact.
outputs/tables/external_validation_heloc_shap_topk_frequency.csv,True,Explainability,8,15,False,False,True,False,False,True,,Supporting or inventory artifact.
outputs/tables/external_validation_heloc_threshold_analysis.csv,True,Threshold,495,24,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/faithfulness_group_results.csv,True,Explainability,5,21,False,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/faithfulness_results.csv,True,Explainability,70,22,False,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/faithfulness_test_results.csv,True,Explainability,10,5,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/feature_dictionary_heloc.csv,True,Unknown,8,9,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/feature_dictionary_taiwan.csv,True,Unknown,17,9,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/feature_engineering_list.csv,True,Unknown,17,9,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/final_decision_matrix.csv,True,Unknown,11,9,False,False,True,False,False,True,Earlier pre-V2 result; use only with protocol caveat.,Supporting historical artifact.
outputs/tables/final_decision_summary.csv,True,Unknown,1,5,False,True,True,False,False,True,Earlier pre-V2 result; use only with protocol caveat.,Supporting historical artifact.
outputs/tables/final_leaderboard_heloc.csv,True,Unknown,8,37,False,False,True,False,False,True,Earlier pre-V2 result; use only with protocol caveat.,Supporting historical artifact.
outputs/tables/final_leaderboard_taiwan.csv,True,Unknown,10,37,False,False,True,False,False,True,Earlier pre-V2 result; use only with protocol caveat.,Supporting historical artifact.
outputs/tables/final_metrics_with_gmean_ks.csv,True,Unknown,2,17,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/final_model_comparison.csv,True,Unknown,28,48,False,True,True,False,False,True,,Supporting or inventory artifact.
outputs/tables/final_model_metadata.json,True,Unknown,23,10,False,True,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/final_model_recommendations.csv,True,Unknown,6,5,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/final_output_inventory.csv,True,Unknown,442,7,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/final_test_metrics.csv,True,Unknown,1,14,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/final_winners_heloc.csv,True,Unknown,9,13,False,False,True,False,False,True,,Supporting or inventory artifact.
outputs/tables/final_winners_taiwan.csv,True,Unknown,9,13,False,False,True,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_cleaning_decisions.csv,True,Unknown,5,4,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_data_audit.csv,True,Audit,37,4,False,False,False,True,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_data_dictionary.csv,True,Unknown,24,12,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_data_quality_report.json,True,Unknown,64,6,True,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_bootstrap_ci.csv,True,Original SCRE,3,4,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_candidate_pool.csv,True,Original SCRE,6,1,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_cost_curve.csv,True,Original SCRE,95,9,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_manual_review_band.csv,True,Manual Review,4,11,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_three_way_test_policy.csv,True,Original SCRE,1,19,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_three_way_threshold_search.csv,True,Threshold,74,22,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_thresholds.csv,True,Threshold,17,20,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_validation_results.csv,True,Original SCRE,6,30,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_weights.csv,True,Original SCRE,6,10,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_bootstrap_ci.csv,True,Original SCRE,3,4,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_candidate_pool.csv,True,Original SCRE,6,1,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_cost_curve.csv,True,Original SCRE,95,9,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_manual_review_band.csv,True,Manual Review,4,11,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_three_way_test_policy.csv,True,Original SCRE,1,19,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_three_way_threshold_search.csv,True,Threshold,74,22,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_thresholds.csv,True,Threshold,17,20,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_validation_results.csv,True,Original SCRE,6,30,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_weights.csv,True,Original SCRE,6,10,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_bootstrap_ci.csv,True,Original SCRE,3,4,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_candidate_pool.csv,True,Original SCRE,6,1,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_cost_curve.csv,True,Original SCRE,95,9,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_manual_review_band.csv,True,Manual Review,4,11,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_three_way_test_policy.csv,True,Original SCRE,1,19,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_three_way_threshold_search.csv,True,Threshold,76,22,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_thresholds.csv,True,Threshold,17,20,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_validation_results.csv,True,Original SCRE,6,30,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_weights.csv,True,Original SCRE,6,10,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_bootstrap_ci.csv,True,Original SCRE,3,4,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_candidate_pool.csv,True,Original SCRE,6,1,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_cost_curve.csv,True,Original SCRE,95,9,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_manual_review_band.csv,True,Manual Review,4,11,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_three_way_test_policy.csv,True,Original SCRE,1,19,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_three_way_threshold_search.csv,True,Threshold,84,22,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_thresholds.csv,True,Threshold,17,20,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_validation_results.csv,True,Original SCRE,6,30,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_weights.csv,True,Original SCRE,6,10,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_bootstrap_ci.csv,True,Original SCRE,3,4,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_candidate_pool.csv,True,Original SCRE,6,1,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_cost_curve.csv,True,Original SCRE,95,9,False,False,False,False,False,True,,Supporting or inventory artifact.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_manual_review_band.csv,True,Manual Review,4,11,False,False,False,False,False,True,,Supporting or inventory artifact.
