file_path,exists,stage,row_count,column_count,purpose,contains_train_metrics,contains_validation_metrics,contains_test_metrics,contains_rank_or_winner,contains_audit_status,safe_for_main_report,safe_for_appendix,unsafe_reason,notes
outputs/full_project_discussion_report/FINAL_CLAIM_CONTROL_TABLE.csv,True,Unknown,17,6,Claim control,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/full_project_discussion_report/FINAL_DECISION_EXPLAINED.md,True,Unknown,35,,Project artifact,False,True,False,True,True,False,False,,Generated from current filesystem inventory.
outputs/full_project_discussion_report/FULL_PROJECT_DETAILED_REPORT_FOR_TEACHER_TR.md,True,Unknown,34,,Project artifact,False,True,False,False,True,False,False,,Generated from current filesystem inventory.
outputs/full_project_discussion_report/FULL_PROJECT_DETAILED_REPORT_TR.md,True,Unknown,72,,Project artifact,False,True,False,True,True,False,False,,Generated from current filesystem inventory.
outputs/full_project_discussion_report/literature_positioning_table.csv,True,Unknown,11,7,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/full_project_discussion_report/MODEL_AND_POLICY_RESULTS_SUMMARY.csv,True,Unknown,14,26,Project artifact,False,False,False,False,True,False,False,,Generated from current filesystem inventory.
outputs/full_project_discussion_report/TABLE_FIGURE_PLACEMENT_PLAN.csv,True,Unknown,14,6,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/full_project_discussion_report/TEACHER_QA_PREPARATION.md,True,Unknown,123,,Project artifact,False,True,False,True,True,False,False,,Generated from current filesystem inventory.
outputs/full_project_discussion_report/USED_UNUSED_FEATURES.csv,True,Unknown,27,13,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/full_project_discussion_report/WHAT_WORKED_WHAT_FAILED.csv,True,Unknown,12,6,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/delivery_pack_file_inventory.csv,True,Unknown,38,5,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/environment/pip_freeze.txt,True,Unknown,83,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/environment/precheck_command_log.txt,True,Unknown,101,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/environment/pwd.txt,True,Unknown,7,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/environment/python_version.txt,True,Unknown,2,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/environment/tree_L3_requested.txt,True,Unknown,1,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/environment/tree_windows_fallback.txt,True,Unknown,1,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/ablation_cost_vs_auc.png,True,Figures,,,Threshold / cost analysis,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/ablation_results_barplot.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/calibration_curve.png,True,Figures,,,Calibration evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/calibration_curve_heloc.png,True,Figures,,,Calibration evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/calibration_curve_taiwan.png,True,Figures,,,Calibration evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/cost_curve.png,True,Figures,,,Threshold / cost analysis,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/cost_curve_heloc.png,True,Figures,,,Threshold / cost analysis,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/cost_curve_taiwan.png,True,Figures,,,Threshold / cost analysis,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/kendalls_w_comparison.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/manual_review_band_distribution_heloc.png,True,Figures,,,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/manual_review_band_distribution_taiwan.png,True,Figures,,,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/precision_recall_curves.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/roc_curves.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/shap/external_validation_heloc/global_bar.png,True,Figures,,,Project artifact,False,True,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/shap/external_validation_heloc/global_beeswarm.png,True,Figures,,,Project artifact,False,True,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/shap/global_bar.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/shap/global_beeswarm.png,True,Figures,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/shap_rank_stability_heatmap.png,True,Figures,,,Explainability evidence,False,False,False,True,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/taiwan_vs_heloc_calibration.png,True,Figures,,,Calibration evidence,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/figures/taiwan_vs_heloc_metrics.png,True,Figures,,,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/FREEZE_SUMMARY.txt,True,Unknown,6,,Project artifact,False,False,False,False,True,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/HOMEWORK_FREEZE_AUDIT.md,True,Unknown,82,,Audit / validation evidence,False,True,False,True,True,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/project_metadata/final_positioning_statement.md,True,Unknown,10,,Project artifact,False,True,False,True,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/project_metadata/final_revision_audit.md,True,Unknown,44,,Audit / validation evidence,False,True,False,True,True,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/project_metadata/PROJECT_SCOPE.md,True,Unknown,52,,Project artifact,True,True,False,False,True,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/project_metadata/README.md,True,Unknown,44,,Project artifact,False,True,False,False,True,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/project_metadata/requirements.txt,True,Unknown,22,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/project_metadata/run_all.py,True,Unknown,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/tables/claim_control_matrix.csv,True,Original SCRE / Core Tables,12,7,Claim control,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/tables/final_decision_matrix.csv,True,Original SCRE / Core Tables,11,9,Project artifact,False,False,False,True,True,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/tables/final_winners_heloc.csv,True,Original SCRE / Core Tables,9,13,Dataset/model result,False,False,False,True,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/tables/final_winners_taiwan.csv,True,Original SCRE / Core Tables,9,13,Dataset/model result,False,False,False,True,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/tables/kendalls_w_stability_heloc.csv,True,Original SCRE / Core Tables,16,19,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/tables/kendalls_w_stability_taiwan.csv,True,Original SCRE / Core Tables,20,19,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/tables/scre_revision_global_comparison.csv,True,Original SCRE / Core Tables,16,23,SCRE-Credit framework evidence,False,False,False,True,False,False,False,,Generated from current filesystem inventory.
outputs/homework_delivery_pack/tables/statistical_tests_cleaned.csv,True,Original SCRE / Core Tables,84,25,Project artifact,False,False,True,True,False,False,False,,Generated from current filesystem inventory.
outputs/lime/local_explanations/borderline_manual_review_row_5360.png,True,Unknown,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/lime/local_explanations/borderline_manual_review_row_727.png,True,Unknown,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/lime/local_explanations/false_negative_row_982.png,True,Unknown,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/lime/local_explanations/false_positive_row_28747.png,True,Unknown,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/lime/local_explanations/true_negative_row_260.png,True,Unknown,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/lime/local_explanations/true_negative_row_28850.png,True,Unknown,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/lime/local_explanations/true_positive_row_27536.png,True,Unknown,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_catboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_class_weighted_lightgbm_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_class_weighted_logistic_regression_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_decision_tree_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_lightgbm_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_logistic_regression_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_majority_baseline_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_monotonic_lightgbm_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_monotonic_xgboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_optuna_best_catboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_random_forest_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_smotenc_xgboost_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_woe_scorecard_logistic_regression_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/ablation_study/a6_without_engineered_xgboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/heloc/class_weighted_logistic_regression.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/heloc/decision_tree.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/heloc/logistic_regression.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/heloc/majority_baseline.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/heloc/random_forest.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/heloc/woe_scorecard_logistic_regression.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/taiwan/class_weighted_logistic_regression.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/taiwan/decision_tree.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/taiwan/logistic_regression.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/taiwan/majority_baseline.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/taiwan/random_forest.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/baselines/taiwan/woe_scorecard_logistic_regression.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/heloc/catboost.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/heloc/class_weighted_lightgbm.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/heloc/lightgbm.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/heloc/smotenc_xgboost.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/heloc/xgboost.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/taiwan/catboost.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/taiwan/class_weighted_lightgbm.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/taiwan/lightgbm.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/taiwan/smotenc_xgboost.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/taiwan/xgboost.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/tuned/heloc_optuna_best_xgboost.joblib,True,Models,,,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/tuned/heloc_optuna_study.joblib,True,Models,,,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/tuned/taiwan_optuna_best_catboost.joblib,True,Models,,,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/boosting/tuned/taiwan_optuna_study.joblib,True,Models,,,Dataset/model result,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/catboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/catboost_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/catboost_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/class_weighted_lightgbm_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/class_weighted_lightgbm_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/class_weighted_lightgbm_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/class_weighted_logistic_regression_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/class_weighted_logistic_regression_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/class_weighted_logistic_regression_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/decision_tree_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/decision_tree_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/decision_tree_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/lightgbm_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/lightgbm_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/lightgbm_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/logistic_regression_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/logistic_regression_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/logistic_regression_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/majority_baseline_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/majority_baseline_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/majority_baseline_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/monotonic_lightgbm_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/monotonic_lightgbm_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/monotonic_lightgbm_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/monotonic_xgboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/monotonic_xgboost_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/monotonic_xgboost_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/optuna_best_xgboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/optuna_best_xgboost_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/optuna_best_xgboost_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/random_forest_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/random_forest_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/random_forest_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/smotenc_xgboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/smotenc_xgboost_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/smotenc_xgboost_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/woe_scorecard_logistic_regression_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/woe_scorecard_logistic_regression_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/woe_scorecard_logistic_regression_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/xgboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/xgboost_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/heloc/xgboost_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/catboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/catboost_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/catboost_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/class_weighted_lightgbm_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/class_weighted_lightgbm_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/class_weighted_lightgbm_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/class_weighted_logistic_regression_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/class_weighted_logistic_regression_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/class_weighted_logistic_regression_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/decision_tree_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/decision_tree_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/decision_tree_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/lightgbm_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/lightgbm_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/lightgbm_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/logistic_regression_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/logistic_regression_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/logistic_regression_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/majority_baseline_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/majority_baseline_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/majority_baseline_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/monotonic_lightgbm_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/monotonic_lightgbm_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/monotonic_lightgbm_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/monotonic_xgboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/monotonic_xgboost_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/monotonic_xgboost_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/optuna_best_catboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/optuna_best_catboost_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/optuna_best_catboost_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/optuna_best_lightgbm_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/optuna_best_lightgbm_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/optuna_best_lightgbm_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/random_forest_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/random_forest_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/random_forest_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/smotenc_xgboost_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/smotenc_xgboost_sigmoid.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/smotenc_xgboost_uncalibrated.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
outputs/models/calibrated/taiwan/woe_scorecard_logistic_regression_isotonic.joblib,True,Models,,,Project artifact,False,False,False,False,False,False,False,,Generated from current filesystem inventory.
